TAID,Label
TOX-95753,0
TOX-95754,1
TOX-95755,0
TOX-95756,0
TOX-95759,0
TOX-95761,0
TOX-95762,0
TOX-95763,0
TOX-95764,0
TOX-95766,1
TOX-95767,1
TOX-95768,1
TOX-95769,1
TOX-95770,1
TOX-95771,1
TOX-95772,1
TOX-95774,0
TOX-95776,1
TOX-95777,1
TOX-95778,1
TOX-95779,1
TOX-95781,1
TOX-95782,1
TOX-95783,1
TOX-95784,1
TOX-95785,1
TOX-95786,1
TOX-95787,1
TOX-95788,1
TOX-95789,1
TOX-95790,1
TOX-95791,1
TOX-95792,1
TOX-95793,1
TOX-95795,0
TOX-95796,0
TOX-95797,0
TOX-95798,0
TOX-95799,0
TOX-95800,0
TOX-95801,0
TOX-95802,0
TOX-95803,0
TOX-95804,0
TOX-95807,0
TOX-95808,1
TOX-95809,1
TOX-95810,0
TOX-95812,0
TOX-95813,0
TOX-95814,0
TOX-95815,1
TOX-95816,1
TOX-95818,0
TOX-95820,0
TOX-95821,0
TOX-95823,0
TOX-95824,0
TOX-95825,0
TOX-95826,0
TOX-95827,0
TOX-95829,0
TOX-95830,0
TOX-95831,0
TOX-95832,0
TOX-95833,0
TOX-95834,0
TOX-95835,0
TOX-95836,0
TOX-95837,1
TOX-95841,0
TOX-95843,0
TOX-95846,0
TOX-95847,0
TOX-95849,0
TOX-95851,1
TOX-95852,0
TOX-95853,0
TOX-95855,0
TOX-95856,0
TOX-95857,0
TOX-95858,0
TOX-95859,0
TOX-95860,0
TOX-95861,0
TOX-95862,0
TOX-95863,0
TOX-95864,0
TOX-95865,0
TOX-95866,0
TOX-95868,0
TOX-95869,0
TOX-95870,0
TOX-95872,0
TOX-95873,0
TOX-95874,0
TOX-95878,1
TOX-95879,0
TOX-95880,0
TOX-95881,0
TOX-95882,0
TOX-95883,0
TOX-95884,0
TOX-95888,0
TOX-95889,0
TOX-95891,0
TOX-95892,0
TOX-95893,0
TOX-95894,0
TOX-95896,0
TOX-95897,0
TOX-95898,0
TOX-95902,0
TOX-95903,0
TOX-95904,0
TOX-95906,0
TOX-95907,1
TOX-95908,0
TOX-95909,0
TOX-95910,0
TOX-95911,0
TOX-95912,0
TOX-95913,0
TOX-95915,0
TOX-95916,1
TOX-95917,1
TOX-95918,0
TOX-95919,0
TOX-95923,0
TOX-95924,0
TOX-95926,0
TOX-95927,0
TOX-95928,0
TOX-95929,0
TOX-95931,0
TOX-95932,0
TOX-95934,0
TOX-95935,0
TOX-95936,0
TOX-95937,0
TOX-95938,0
TOX-95939,0
TOX-95940,0
TOX-95941,1
TOX-95942,0
TOX-95943,0
TOX-95944,0
TOX-95949,0
TOX-95950,0
TOX-95951,0
TOX-95952,0
TOX-95953,0
TOX-95954,0
TOX-95955,1
TOX-95957,0
TOX-95959,0
TOX-95960,1
TOX-95961,0
TOX-95963,0
TOX-95965,0
TOX-95966,0
TOX-95968,0
TOX-95969,0
TOX-95970,0
TOX-95971,0
TOX-95972,0
TOX-95973,0
TOX-95974,0
TOX-95976,0
TOX-95977,0
TOX-95978,0
TOX-95979,0
TOX-95980,0
TOX-95981,0
TOX-95982,0
TOX-95983,0
TOX-95985,0
TOX-95986,0
TOX-95987,0
TOX-95989,0
TOX-95990,0
TOX-95991,0
TOX-95993,0
TOX-95995,0
TOX-95996,0
TOX-95997,0
TOX-95998,0
TOX-95999,0
TOX-96000,0
TOX-96001,1
TOX-96002,1
TOX-96004,0
TOX-96005,0
TOX-96006,0
TOX-96007,0
TOX-96008,0
TOX-96009,0
TOX-96010,0
TOX-96011,0
TOX-96012,0
TOX-96013,0
TOX-96015,0
TOX-96016,0
TOX-96017,0
TOX-96018,1
TOX-96019,1
TOX-96020,0
TOX-96021,0
TOX-96022,0
TOX-96024,0
TOX-96025,0
TOX-96026,1
TOX-96027,0
TOX-96029,0
TOX-96030,1
TOX-96031,0
TOX-96032,1
TOX-96033,1
TOX-96034,1
TOX-96035,1
TOX-96036,0
TOX-96038,1
TOX-96039,0
TOX-96040,0
TOX-96042,0
TOX-96043,0
TOX-96044,0
TOX-96045,1
TOX-96048,0
TOX-96049,0
TOX-96050,0
TOX-96051,0
TOX-96052,0
TOX-96053,0
TOX-96054,0
TOX-96056,0
TOX-96059,0
TOX-96060,1
TOX-96061,0
TOX-96063,0
TOX-96065,0
TOX-96068,0
TOX-96069,1
TOX-96071,1
TOX-96072,1
TOX-96074,1
TOX-96075,0
TOX-96077,0
TOX-96078,0
TOX-96079,0
TOX-96080,1
TOX-96081,0
TOX-96082,0
TOX-96083,0
TOX-96084,0
TOX-96085,0
TOX-96086,1
TOX-96087,0
TOX-96088,1
TOX-96089,0
TOX-96090,1
TOX-96091,1
TOX-96094,0
TOX-96095,1
TOX-96096,1
TOX-96098,1
TOX-96099,1
TOX-96105,0
TOX-96107,0
TOX-96108,0
TOX-96110,0
TOX-96115,1
TOX-96116,0
TOX-96118,0
TOX-96122,0
TOX-96124,0
TOX-96126,0
TOX-96128,0
TOX-96131,1
TOX-96132,1
TOX-96137,0
TOX-96138,1
TOX-96139,1
TOX-96140,1
TOX-96141,1
TOX-96142,1
TOX-96143,0
TOX-96145,0
TOX-96147,0
TOX-96148,0
TOX-96150,1
TOX-96151,1
TOX-96153,1
TOX-96154,0
TOX-96155,1
TOX-96156,1
TOX-96157,1
TOX-96158,1
TOX-96159,0
TOX-96160,1
TOX-96161,1
TOX-96163,0
TOX-96164,0
TOX-96165,0
TOX-96166,1
TOX-96167,0
TOX-96168,0
TOX-96169,1
TOX-96174,0
TOX-96178,0
TOX-96179,0
TOX-96180,0
TOX-96182,0
TOX-96183,0
TOX-96185,0
TOX-96186,1
TOX-96188,0
TOX-96189,0
TOX-96191,0
TOX-96192,0
TOX-96193,0
TOX-96194,0
TOX-96196,0
TOX-96199,0
TOX-96201,1
TOX-96202,0
TOX-96203,0
TOX-96205,0
TOX-96206,1
TOX-96207,1
TOX-96208,1
TOX-96211,0
TOX-96212,1
TOX-96213,0
TOX-96214,1
TOX-96215,0
TOX-96216,0
TOX-96217,0
TOX-96220,0
TOX-96221,0
TOX-96223,0
TOX-96224,0
TOX-96225,0
TOX-96226,0
TOX-96227,0
TOX-96228,0
TOX-96229,0
TOX-96231,0
TOX-96232,0
TOX-96233,1
TOX-96235,0
TOX-96238,0
TOX-96239,0
TOX-96240,0
TOX-96241,0
TOX-96243,1
TOX-96245,1
TOX-96246,1
TOX-96247,1
TOX-96248,1
TOX-96249,1
TOX-96250,1
TOX-96251,1
TOX-96252,1
TOX-96254,1
TOX-96255,1
TOX-96256,1
TOX-96257,0
TOX-96263,0
TOX-96264,0
TOX-96265,0
TOX-96269,1
TOX-96270,1
TOX-96271,0
TOX-96272,0
TOX-96273,1
TOX-96274,1
TOX-96275,1
TOX-96276,1
TOX-96277,1
TOX-96278,1
TOX-96282,1
TOX-96283,0
TOX-96284,1
TOX-96285,0
TOX-96286,0
TOX-96287,0
TOX-96288,0
TOX-96289,0
TOX-96291,1
TOX-96293,1
TOX-96294,0
TOX-96295,0
TOX-96296,0
TOX-96297,1
TOX-96298,0
TOX-96299,0
TOX-96301,0
TOX-96303,1
TOX-96306,1
TOX-96307,1
TOX-96308,1
TOX-96309,1
TOX-96310,0
TOX-96311,0
TOX-96312,1
TOX-96315,0
TOX-96316,0
TOX-96317,0
TOX-96318,0
TOX-96319,0
TOX-96322,0
TOX-96324,0
TOX-96326,1
TOX-96328,0
TOX-96329,0
TOX-96332,0
TOX-96333,0
TOX-96334,0
TOX-96335,1
TOX-96337,0
TOX-96339,0
TOX-96342,1
TOX-96343,1
TOX-96345,1
TOX-96348,0
TOX-96349,1
TOX-96351,1
TOX-96352,1
TOX-96353,1
TOX-96354,1
TOX-96355,1
TOX-96357,1
TOX-96358,1
TOX-96359,1
TOX-96360,1
TOX-96361,1
TOX-96362,1
TOX-96363,1
TOX-96364,1
TOX-96365,0
TOX-96366,1
TOX-96367,0
TOX-96368,0
TOX-96369,0
TOX-96370,0
TOX-96371,0
TOX-96373,1
TOX-96374,1
TOX-96375,1
TOX-96376,1
TOX-96377,1
TOX-96378,0
TOX-96379,0
TOX-96380,0
TOX-96381,1
TOX-96385,0
TOX-96387,1
TOX-96389,1
TOX-96390,1
TOX-96391,1
TOX-96392,1
TOX-96393,1
TOX-96394,0
TOX-96395,1
TOX-96398,1
TOX-96399,0
TOX-96400,0
TOX-96402,0
TOX-96404,0
TOX-96407,0
TOX-96408,0
TOX-96409,0
TOX-96410,0
TOX-96411,0
TOX-96412,0
TOX-96413,0
TOX-96416,0
TOX-96421,0
TOX-96422,0
TOX-96424,0
TOX-96425,0
TOX-96426,0
TOX-96427,0
TOX-96428,0
TOX-96431,0
TOX-96432,0
TOX-96433,0
TOX-96434,1
TOX-96435,1
TOX-96436,0
TOX-96437,0
TOX-96438,0
TOX-96439,0
TOX-96443,1
TOX-96444,1
TOX-96445,1
TOX-96446,0
TOX-96447,0
TOX-96449,1
TOX-96451,0
TOX-96452,0
TOX-96453,0
TOX-96454,0
TOX-96458,1
TOX-96459,0
TOX-96462,0
TOX-96464,1
TOX-96467,0
TOX-96468,0
TOX-96470,0
TOX-96471,0
TOX-96473,0
TOX-96474,0
TOX-96475,0
TOX-96476,0
TOX-96477,0
TOX-96478,0
TOX-96480,0
TOX-96481,0
TOX-96482,0
TOX-96483,0
TOX-96484,0
TOX-96486,0
TOX-96487,0
TOX-96489,0
TOX-96490,0
TOX-96491,0
TOX-96492,0
TOX-96493,0
TOX-96494,1
TOX-96495,0
TOX-96496,0
TOX-96498,1
TOX-96499,0
TOX-96500,0
TOX-96503,0
TOX-96504,0
TOX-96505,0
TOX-96506,0
TOX-96507,0
TOX-96510,0
TOX-96515,0
TOX-96516,0
TOX-96517,0
TOX-96519,0
TOX-96520,0
TOX-96521,0
TOX-96522,0
TOX-96523,0
TOX-96524,0
TOX-96525,0
TOX-96526,0
TOX-96527,0
TOX-96532,0
TOX-96533,0
TOX-96535,0
TOX-96536,0
TOX-96538,0
TOX-96539,0
TOX-96540,0
TOX-96541,0
TOX-96544,0
TOX-96547,0
TOX-96549,0
TOX-96552,0
TOX-96554,0
TOX-96555,0
TOX-96557,0
TOX-96558,0
TOX-96559,0
TOX-96561,0
TOX-96562,0
TOX-96563,0
TOX-96564,0
TOX-96565,0
TOX-96566,0
TOX-96567,0
TOX-96568,0
TOX-96570,0
TOX-96571,0
TOX-96572,0
TOX-96573,1
TOX-96576,0
TOX-96578,0
TOX-96579,0
TOX-96580,0
TOX-96581,0
TOX-96582,0
TOX-96583,0
TOX-96584,0
TOX-96585,0
TOX-96586,1
TOX-96587,0
TOX-96592,0
TOX-96593,1
TOX-96594,0
TOX-96595,1
TOX-96596,1
TOX-96598,1
TOX-96599,0
TOX-96600,0
TOX-96603,0
TOX-96604,0
TOX-96605,1
TOX-96606,0
TOX-96608,1
TOX-96611,0
TOX-96613,0
TOX-96615,0
TOX-96616,0
TOX-96618,0
TOX-96619,0
TOX-96620,0
TOX-96621,0
TOX-96622,0
TOX-96623,0
TOX-96624,0
TOX-96625,0
TOX-96628,0
TOX-96629,0
TOX-96630,0
TOX-96631,0
TOX-96632,0
TOX-96633,0
TOX-96634,0
TOX-96635,0
TOX-96636,0
TOX-96637,0
TOX-96638,0
TOX-96639,1
TOX-96640,1
TOX-96642,0
TOX-96643,0
TOX-96644,0
TOX-96645,0
TOX-96649,0
TOX-96650,1
TOX-96654,1
TOX-96656,0
TOX-96657,1
TOX-96659,0
TOX-96660,1
TOX-96663,1
TOX-96665,1
TOX-96666,0
TOX-96667,1
TOX-96668,1
TOX-96670,0
TOX-96671,0
TOX-96672,0
TOX-96673,0
TOX-96674,0
TOX-96675,0
TOX-96676,0
TOX-96677,0
TOX-96678,0
TOX-96679,0
TOX-96680,0
TOX-96681,0
TOX-96683,0
TOX-96686,0
TOX-96687,0
TOX-96688,0
TOX-96689,0
TOX-96690,0
TOX-96693,0
TOX-96696,0
TOX-96697,0
TOX-96698,0
TOX-96699,0
TOX-96700,0
TOX-96701,1
TOX-96702,0
TOX-96705,0
TOX-96706,0
TOX-96709,0
TOX-96710,0
TOX-96712,0
TOX-96715,1
TOX-96717,0
TOX-96719,0
TOX-96720,0
TOX-96721,1
TOX-96723,1
TOX-96725,1
TOX-96726,0
TOX-96728,1
TOX-96729,0
TOX-96730,0
TOX-96733,1
TOX-96735,0
TOX-96738,0
TOX-96741,0
TOX-96742,0
TOX-96743,1
TOX-96744,0
TOX-96745,1
TOX-96746,1
TOX-96747,0
TOX-96748,0
TOX-96749,0
TOX-96752,1
TOX-96753,0
TOX-96755,0
TOX-96756,0
TOX-96757,1
TOX-96762,1
TOX-96763,0
TOX-96765,0
TOX-96766,0
TOX-96767,0
TOX-96768,0
TOX-96769,0
TOX-96770,0
TOX-96771,0
TOX-96774,0
TOX-96775,0
TOX-96776,0
TOX-96777,0
TOX-96779,0
TOX-96781,1
TOX-96782,1
TOX-96784,0
TOX-96789,0
TOX-96790,0
TOX-96791,0
TOX-96794,0
TOX-96795,0
TOX-96796,0
TOX-96798,0
TOX-96800,1
TOX-96802,0
TOX-96803,0
TOX-96805,1
TOX-96806,1
TOX-96807,1
TOX-96809,0
TOX-96810,1
TOX-96811,0
TOX-96813,0
TOX-96815,0
TOX-96816,0
TOX-96818,0
TOX-96819,0
TOX-96820,0
TOX-96821,0
TOX-96822,0
TOX-96824,0
TOX-96827,0
TOX-96829,0
TOX-96830,0
TOX-96831,1
TOX-96832,0
TOX-96833,1
TOX-96834,0
TOX-96835,0
TOX-96836,0
TOX-96838,1
TOX-96839,0
TOX-96840,0
TOX-96841,0
TOX-96842,0
TOX-96843,0
TOX-96844,0
TOX-96845,1
TOX-96847,0
TOX-96848,0
TOX-96850,1
TOX-96851,0
TOX-96852,0
TOX-96854,1
TOX-96855,0
TOX-96856,0
TOX-96857,0
TOX-96858,0
TOX-96860,0
TOX-96861,0
TOX-96862,0
TOX-96863,0
TOX-96864,1
TOX-96865,0
TOX-96866,0
TOX-96867,0
TOX-96868,0
TOX-96869,1
TOX-96870,0
TOX-96871,0
TOX-96872,1
TOX-96873,0
TOX-96874,0
TOX-96875,0
TOX-96876,0
TOX-96877,0
TOX-96878,0
TOX-96879,0
TOX-96882,0
TOX-96883,1
TOX-96884,0
TOX-96885,0
TOX-96888,0
TOX-96889,0
TOX-96890,0
TOX-96891,0
TOX-96892,0
TOX-96894,0
TOX-96895,0
TOX-96896,0
TOX-96898,0
TOX-96899,0
TOX-96900,0
TOX-96901,0
TOX-96902,0
TOX-96904,0
TOX-96905,0
TOX-96906,0
TOX-96908,0
TOX-96911,0
TOX-96914,0
TOX-96915,0
TOX-96916,0
TOX-96917,1
TOX-96918,1
TOX-96919,0
TOX-96920,1
TOX-96921,1
TOX-96925,0
TOX-96927,0
TOX-96930,0
TOX-96931,1
TOX-96932,1
TOX-96933,1
TOX-96934,0
TOX-96936,0
TOX-96937,0
TOX-96939,0
TOX-96941,1
TOX-96942,1
TOX-96943,0
TOX-96944,0
TOX-96945,0
TOX-96947,0
TOX-96948,1
TOX-96950,0
TOX-96951,0
TOX-96953,1
TOX-96954,0
TOX-96955,0
TOX-96956,1
TOX-96957,0
TOX-96959,1
TOX-96960,0
TOX-96963,0
TOX-96964,0
TOX-96965,1
TOX-96966,0
TOX-96967,0
TOX-96969,0
TOX-96970,1
TOX-96972,0
TOX-96973,0
TOX-96975,0
TOX-96976,0
TOX-96977,0
TOX-96979,0
TOX-96980,0
TOX-96982,1
TOX-96983,0
TOX-96984,0
TOX-96986,0
TOX-96988,1
TOX-96990,1
TOX-96992,0
TOX-96993,0
TOX-96994,0
TOX-96995,0
TOX-96996,0
TOX-96997,0
TOX-96999,0
TOX-97000,1
TOX-97002,0
TOX-97003,0
TOX-97004,0
TOX-97005,0
TOX-97006,0
TOX-97009,1
TOX-97010,0
TOX-97012,0
TOX-97020,0
TOX-97021,0
TOX-97022,0
TOX-97023,0
TOX-97024,0
TOX-97025,0
TOX-97026,0
TOX-97027,0
TOX-97028,0
TOX-97030,0
TOX-97031,0
TOX-97032,0
TOX-97033,0
TOX-97034,0
TOX-97043,0
TOX-97045,0
TOX-97047,0
TOX-97048,0
TOX-97049,0
TOX-97050,0
TOX-97051,0
TOX-97052,0
TOX-97053,0
TOX-97054,0
TOX-97055,1
TOX-97057,0
TOX-97060,0
TOX-97061,1
TOX-97062,0
TOX-97064,0
TOX-97066,0
TOX-97067,0
TOX-97068,0
TOX-97069,0
TOX-97071,0
TOX-97072,1
TOX-97074,1
TOX-97075,1
TOX-97077,0
TOX-97078,1
TOX-97080,0
TOX-97082,0
TOX-97084,0
TOX-97085,0
TOX-97086,0
TOX-97087,0
TOX-97088,0
TOX-97089,0
TOX-97092,0
TOX-97093,0
TOX-97094,0
TOX-97095,0
TOX-97096,0
TOX-97098,0
TOX-97099,0
TOX-97100,0
TOX-97101,0
TOX-97102,0
TOX-97105,0
TOX-97106,0
TOX-97108,0
TOX-97109,0
TOX-97111,0
TOX-97112,0
TOX-97113,1
TOX-97121,0
TOX-97122,0
TOX-97123,0
TOX-97124,0
TOX-97125,0
TOX-97127,0
TOX-97130,0
TOX-97131,0
TOX-97132,0
TOX-97133,0
TOX-97134,0
TOX-97136,0
TOX-97137,0
TOX-97138,0
TOX-97139,0
TOX-97140,0
TOX-97141,1
TOX-97142,0
TOX-97143,0
TOX-97144,0
TOX-97145,0
TOX-97146,1
TOX-97147,0
TOX-97148,0
TOX-97149,0
TOX-97150,0
TOX-97152,0
TOX-97153,0
TOX-97156,0
TOX-97157,0
TOX-97158,0
TOX-97161,1
TOX-97163,0
TOX-97166,1
TOX-97167,1
TOX-97168,1
TOX-97171,0
TOX-97172,0
TOX-97173,0
TOX-97174,0
TOX-97176,0
TOX-97178,0
TOX-97180,1
TOX-97181,0
TOX-97182,1
TOX-97183,0
TOX-97186,0
TOX-97191,0
TOX-97195,1
TOX-97197,0
TOX-97199,1
TOX-97200,1
TOX-97201,1
TOX-97202,1
TOX-97203,0
TOX-97204,0
TOX-97207,0
TOX-97208,0
TOX-97209,0
TOX-97211,1
TOX-97212,0
TOX-97213,1
TOX-97214,1
TOX-97216,0
TOX-97217,1
TOX-97219,0
TOX-97220,0
TOX-97222,1
TOX-97224,1
TOX-97226,0
TOX-97229,0
TOX-97230,0
TOX-97231,0
TOX-97233,0
TOX-97234,0
TOX-97235,1
TOX-97236,0
TOX-97238,0
TOX-97240,0
TOX-97241,0
TOX-97242,0
TOX-97243,0
TOX-97244,0
TOX-97245,0
TOX-97247,1
TOX-97250,1
TOX-97251,0
TOX-97252,0
TOX-97253,0
TOX-97254,0
TOX-97256,1
TOX-97257,0
TOX-97258,0
TOX-97260,0
TOX-97261,0
TOX-97262,0
TOX-97264,0
TOX-97265,0
TOX-97266,0
TOX-97267,0
TOX-97268,0
TOX-97269,0
TOX-97270,0
TOX-97272,0
TOX-97275,0
TOX-97276,0
TOX-97277,0
TOX-97278,0
TOX-97279,1
TOX-97280,1
TOX-97281,0
TOX-97282,0
TOX-97286,0
TOX-97287,0
TOX-97290,0
TOX-97291,0
TOX-97292,1
TOX-97293,1
TOX-97296,1
TOX-97297,1
TOX-97300,0
TOX-97303,0
TOX-97305,0
TOX-97307,0
TOX-97310,1
TOX-97311,0
TOX-97312,0
TOX-97313,0
TOX-97314,0
TOX-97316,0
TOX-97317,0
TOX-97318,0
TOX-97319,0
TOX-97320,0
TOX-97321,0
TOX-97322,0
TOX-97323,0
TOX-97324,0
TOX-97328,0
TOX-97330,0
TOX-97331,0
TOX-97332,0
TOX-97333,0
TOX-97334,0
TOX-97335,0
TOX-97336,0
TOX-97337,0
TOX-97338,0
TOX-97339,0
TOX-97340,0
TOX-97341,0
TOX-97342,1
TOX-97343,0
TOX-97344,0
TOX-97345,1
TOX-97346,1
TOX-97348,0
TOX-97350,0
TOX-97351,0
TOX-97353,0
TOX-97354,1
TOX-97355,1
TOX-97356,0
TOX-97357,1
TOX-97358,0
TOX-97359,0
TOX-97360,1
TOX-97361,0
TOX-97362,0
TOX-97363,0
TOX-97364,0
TOX-97367,1
TOX-97368,1
TOX-97369,0
TOX-97371,0
TOX-97373,0
TOX-97377,0
TOX-97378,1
TOX-97380,0
TOX-97382,0
TOX-97383,0
TOX-97386,0
TOX-97389,0
TOX-97390,0
TOX-97391,0
TOX-97394,0
TOX-97396,0
TOX-97397,1
TOX-97398,0
TOX-97399,0
TOX-97401,0
TOX-97405,0
TOX-97406,0
TOX-97407,0
TOX-97408,0
TOX-97409,0
TOX-97410,1
TOX-97412,0
TOX-97414,1
TOX-97415,0
TOX-97416,0
TOX-97417,1
TOX-97420,0
TOX-97423,0
TOX-97425,1
TOX-97428,1
TOX-97430,0
TOX-97431,0
TOX-97432,1
TOX-97435,0
TOX-97441,0
TOX-97442,0
TOX-97444,1
TOX-97448,1
TOX-97451,0
TOX-97453,1
TOX-97454,1
TOX-97455,0
TOX-97456,0
TOX-97457,0
TOX-97460,1
TOX-97462,0
TOX-97464,0
TOX-97465,0
TOX-97467,0
TOX-97468,0
TOX-97469,0
TOX-97472,1
TOX-97473,0
TOX-97477,0
TOX-97478,0
TOX-97483,0
TOX-97484,0
TOX-97486,0
TOX-97488,1
TOX-97489,1
TOX-97490,1
TOX-97491,0
TOX-97492,0
TOX-97493,1
TOX-97494,1
TOX-97497,0
TOX-97499,0
TOX-97500,0
TOX-97501,0
TOX-97503,0
TOX-97506,0
TOX-97508,1
TOX-97509,0
TOX-97511,0
TOX-97512,0
TOX-97514,0
TOX-97516,0
TOX-97522,0
TOX-97523,0
TOX-97525,1
TOX-97528,1
TOX-97529,1
TOX-97530,0
TOX-97531,1
TOX-97536,1
TOX-97537,1
TOX-97538,1
TOX-97541,0
TOX-97542,1
TOX-97543,0
TOX-97544,0
TOX-97545,1
TOX-97546,1
TOX-97548,0
TOX-97549,0
TOX-97551,1
TOX-97553,1
TOX-97554,0
TOX-97557,1
TOX-97558,1
TOX-97559,0
TOX-97560,1
TOX-97561,1
TOX-97563,1
TOX-97565,1
TOX-97566,0
TOX-97569,1
TOX-97570,1
TOX-97572,1
TOX-97573,1
TOX-97574,0
TOX-97575,0
TOX-97576,0
TOX-97579,0
TOX-97584,1
TOX-97587,1
TOX-97589,0
TOX-97591,0
TOX-97592,0
TOX-97594,0
TOX-97596,1
TOX-97597,0
TOX-97598,0
TOX-97600,0
TOX-97601,0
TOX-97603,0
TOX-97605,0
TOX-97606,0
TOX-97607,0
TOX-97608,0
TOX-97609,0
TOX-97611,0
TOX-97613,1
TOX-97616,0
TOX-97618,0
TOX-97619,1
TOX-97620,0
TOX-97621,0
TOX-97622,0
TOX-97623,1
TOX-97624,0
TOX-97626,1
TOX-97627,0
TOX-97629,0
TOX-97630,0
TOX-97632,0
TOX-97634,0
TOX-97635,0
TOX-97638,0
TOX-97639,1
TOX-97642,0
TOX-97643,1
TOX-97644,0
TOX-97647,0
TOX-97648,1
TOX-97649,1
TOX-97652,1
TOX-97654,0
TOX-97657,0
TOX-97658,0
TOX-97659,0
TOX-97660,0
TOX-97663,0
TOX-97664,1
TOX-97665,0
TOX-97669,0
TOX-97670,0
TOX-97671,0
TOX-97674,0
TOX-97675,1
TOX-97676,0
TOX-97678,0
TOX-97679,0
TOX-97680,1
TOX-97681,1
TOX-97682,0
TOX-97685,1
TOX-97686,1
TOX-97689,0
TOX-97692,0
TOX-97694,0
TOX-97697,0
TOX-97698,0
TOX-97699,0
TOX-97700,0
TOX-97701,0
TOX-97702,0
TOX-97703,0
TOX-97704,0
TOX-97705,0
TOX-97706,0
TOX-97707,0
TOX-97708,0
TOX-97709,0
TOX-97710,0
TOX-97711,0
TOX-97713,1
TOX-97714,0
TOX-97715,0
TOX-97718,1
TOX-97720,1
TOX-97722,1
TOX-97725,1
TOX-97727,0
TOX-97728,0
TOX-97730,0
TOX-97731,0
TOX-97732,0
TOX-97733,0
TOX-97734,0
TOX-97735,0
TOX-97736,1
TOX-97737,1
TOX-97741,0
TOX-97742,0
TOX-97743,0
TOX-97744,1
TOX-97745,1
TOX-97746,1
TOX-97747,0
TOX-97748,0
TOX-97750,0
TOX-97752,1
TOX-97753,1
TOX-97755,0
TOX-97756,0
TOX-97757,1
TOX-97760,1
TOX-97761,0
TOX-97762,0
TOX-97763,0
TOX-97764,0
TOX-97765,0
TOX-97767,0
TOX-97768,1
TOX-97769,0
TOX-97770,0
TOX-97772,0
TOX-97773,0
TOX-97774,0
TOX-97775,1
TOX-97776,0
TOX-97777,1
TOX-97778,0
TOX-97780,0
TOX-97781,1
TOX-97783,0
TOX-97785,1
TOX-97786,0
TOX-97788,0
TOX-97789,0
TOX-97791,0
TOX-97793,0
TOX-97798,1
TOX-97799,0
TOX-97800,0
TOX-97801,0
TOX-97804,0
TOX-97805,1
TOX-97806,0
TOX-97808,0
TOX-97813,1
TOX-97815,1
TOX-97816,0
TOX-97817,1
TOX-97818,0
TOX-97820,1
TOX-97821,1
TOX-97822,0
TOX-97823,0
TOX-97825,1
TOX-97826,1
TOX-97827,1
TOX-97829,1
TOX-97830,0
TOX-97832,1
TOX-97834,1
TOX-97836,0
TOX-97838,0
TOX-97840,1
TOX-97842,1
TOX-97844,0
TOX-97845,0
TOX-97847,0
TOX-97850,0
TOX-97851,0
TOX-97853,0
TOX-97855,1
TOX-97856,0
TOX-97857,0
TOX-97859,1
TOX-97860,0
TOX-97861,0
TOX-97862,1
TOX-97863,1
TOX-97864,0
TOX-97865,1
TOX-97869,0
TOX-97870,0
TOX-97871,0
TOX-97872,0
TOX-97874,1
TOX-97875,0
TOX-97877,0
TOX-97878,1
TOX-97879,1
TOX-97881,0
TOX-97882,0
TOX-97884,1
TOX-97886,1
TOX-97887,0
TOX-97888,1
TOX-97889,1
TOX-97890,0
TOX-97891,0
TOX-97894,0
TOX-97895,0
TOX-97896,0
TOX-97898,0
TOX-97900,1
TOX-97901,1
TOX-97902,1
TOX-97903,1
TOX-97904,1
TOX-97905,1
TOX-97909,1
TOX-97912,0
TOX-97913,1
TOX-97914,0
TOX-97916,0
TOX-97917,1
TOX-97918,0
TOX-97920,0
TOX-97922,0
TOX-97923,1
TOX-97925,0
TOX-97926,1
TOX-97927,0
TOX-97930,0
TOX-97931,1
TOX-97933,0
TOX-97934,1
TOX-97935,0
TOX-97939,0
TOX-97940,0
TOX-97942,0
TOX-97943,1
TOX-97945,0
TOX-97947,0
TOX-97948,0
TOX-97950,1
TOX-97951,1
TOX-97952,0
TOX-97954,1
TOX-97955,1
TOX-97956,1
TOX-97958,1
TOX-97960,0
TOX-97961,1
TOX-97962,1
TOX-97963,1
TOX-97964,0
TOX-97965,0
TOX-97966,0
TOX-97967,0
TOX-97972,0
TOX-97979,0
TOX-97980,1
TOX-97982,0
TOX-97983,0
TOX-97985,0
TOX-97986,1
TOX-97991,1
TOX-97992,1
TOX-97993,1
TOX-97994,0
TOX-97996,0
TOX-97997,0
TOX-97999,1
TOX-98001,1
TOX-98002,0
TOX-98008,0
TOX-98009,1
TOX-98010,1
TOX-98011,1
TOX-98013,0
TOX-98014,1
TOX-98015,1
TOX-98016,1
TOX-98017,1
TOX-98018,1
TOX-98019,1
TOX-98020,1
TOX-98021,1
TOX-98023,0
TOX-98024,0
TOX-98025,1
TOX-98027,1
TOX-98028,1
TOX-98029,1
TOX-98031,1
TOX-98035,1
TOX-98036,1
TOX-98038,0
TOX-98040,0
TOX-98044,0
TOX-98048,1
TOX-98049,0
TOX-98050,0
TOX-98051,1
TOX-98053,0
TOX-98054,0
TOX-98055,1
TOX-98056,1
TOX-98057,1
TOX-98058,1
TOX-98060,0
TOX-98062,0
TOX-98063,1
TOX-98066,1
TOX-98069,0
TOX-98073,0
TOX-98076,1
TOX-98078,1
TOX-98081,1
